,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,num_heads,dropout,batchnorm,residual,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,radius,sparsemax
1338,hyper2-290,True,True,False,False,False,3,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 03:21:30,0.32,0.08,0.6,nll,all,100,100,50,1,,0.0,True,,1433,7,0.6781998014264219,0.6489341262943645,1.2603555931607304,0.9892446915062533,0.9872067436970005,0.04619735976377859,0.5826083096958958,0.5819699098463549,1.4594556486817867,0.5509473021264476,0.5302267580187257,1.659849855367577,2.0,
1339,hyper2-172,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 00:49:55,0.32,0.08,0.6,nll,all,100,100,50,2,,0.2,False,,1433,7,0.7133497796178891,0.6834605171549702,1.152047923592363,0.9748796998315183,0.9689426123582087,0.11185647057514547,0.61395757686165,0.6005990420520535,1.3853333991831391,0.6016354732086864,0.5896783800085196,1.4879677663954278,2.0,
1340,hyper2-495,True,True,False,False,False,4,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-15 08:54:17,0.32,0.08,0.6,nll,all,100,100,50,2,,0.2,True,,1433,7,0.26093806810703407,0.33116513906181294,2.1247944599875,0.2702330891235868,0.33712573765829,2.055028417820406,0.27710343883321625,0.35401665450681014,1.9290774988009864,0.25438441710456133,0.32389340296867947,2.154353699597749,3.0,
1341,hyper2-24,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-14 21:21:53,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,False,,1,7,0.21653777112676256,0.24885778428998803,2.7188446255003744,0.22978095613852065,0.260824736680868,2.6288579820044133,0.25966955023099764,0.28672641609147764,2.426241251795318,0.20298501354463627,0.23923025882996884,2.756169110993163,2.0,
1342,hyper2-65,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-14 22:42:52,0.32,0.08,0.6,nll,all,100,100,50,1,,0.0,False,,1,7,0.10315979743442523,0.19597502996673885,2.0601162971242184,0.11200893228842364,0.21935908556887831,1.9973062559864352,0.10023249398000096,0.18085163618145153,1.9994075587262623,0.09960186729944105,0.18512619913975967,2.0767254486155613,3.0,
1343,hyper2-74,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-14 22:44:33,0.32,0.08,0.6,nll,all,100,100,50,2,,0.0,True,,1,7,0.2884877392339596,0.3101761139962284,2.44368741217543,0.39078400655567097,0.39724862842497144,2.1128211180434855,0.29105946798222726,0.33585399180484404,2.164197188344069,0.2390172756014599,0.2697410787434286,2.586548194105018,2.0,
1344,hyper2-212,True,True,False,False,False,2,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 01:47:26,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,False,,1,7,0.0899651346592168,0.11262444548438433,2.8733902596036067,0.1017768167322784,0.12711119794070397,2.7864905031218705,0.09917296411695674,0.11749156223417538,2.7666803771527912,0.08170181211616814,0.10344830728305097,2.903194729084686,2.0,
1345,hyper2-88,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-14 22:47:42,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,False,,1,7,0.18836252789134214,0.2372911808062423,2.4934032435950377,0.2050210070763898,0.25345403527167953,2.406747412590323,0.21999244921746716,0.26321095498291613,2.2298637089672217,0.17430822806688165,0.2264117651674391,2.537548423505286,2.0,
1346,hyper2-188,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 01:28:12,0.32,0.08,0.6,nll,all,100,100,100,2,,0.2,False,,1433,7,0.7049086581563148,0.6716752239184232,1.1901359181551863,0.9656848000727343,0.9523361385668795,0.17166001162736233,0.6153078274308873,0.5834351729315725,1.434205472870619,0.59377360686765,0.5808824283853014,1.5110420689803927,2.0,
1347,hyper2-113,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-14 23:32:26,0.32,0.08,0.6,nll,all,100,100,100,1,,0.0,False,,1433,7,0.5258446917100477,0.531622223447972,1.6895945456257384,0.5523236920817273,0.5591619099425718,1.5700726661358937,0.6350361269677324,0.6198354413675168,1.2719329192776057,0.4968015736524066,0.5106675318849544,1.7655372741129616,3.0,
1348,hyper2-194,True,True,False,False,False,2,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 01:44:42,0.32,0.08,0.6,nll,all,100,100,50,1,,0.0,True,,1,7,0.1046345197713196,0.16928487419871308,2.3154228731398057,0.12894189080504587,0.2022888518725292,2.224781696793497,0.12408841620039864,0.17545457081978447,2.290528810065899,0.0899590027183448,0.1545550651420125,2.3310311552486866,2.0,
1349,hyper2-116,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-14 23:33:30,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,False,,1433,7,0.6093455271348984,0.6290605393641721,1.3145914080680519,0.7731982638195846,0.7806271377079533,0.773452910263428,0.6320628714229668,0.6409595240906514,1.1700366657534174,0.5257177623331373,0.5636857075175484,1.540004541277161,2.0,
1350,hyper2-219,True,True,False,False,False,2,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 01:49:05,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,True,,1,7,0.10454574162099918,0.18811602591646423,2.1348464848733606,0.11627216942301338,0.20264586189084136,2.095686433997503,0.08814999540906213,0.16922321772193144,2.166176479380978,0.10041417506316098,0.18207845042788356,2.136699277092651,3.0,
1351,hyper2-58,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-14 22:10:51,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,True,,1433,7,0.6301756310841562,0.6163761933096479,1.3839976168367678,0.8259501575124071,0.8036655518265429,0.699179874679869,0.615842555595779,0.6291445610501119,1.228524822087615,0.5374944382126675,0.5416143432189889,1.6551523238194135,2.0,
1352,hyper2-405,True,True,False,False,False,4,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 06:45:47,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,False,,1,7,0.14627557671466127,0.1999997441986943,2.410423635394823,0.13772526262201168,0.19948680367965477,2.402375873046318,0.18954629027823905,0.22936950536481535,2.233200681184186,0.14516364820793595,0.20086639116132984,2.4007439938646327,3.0,
1353,hyper2-179,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 01:01:50,0.32,0.08,0.6,nll,all,100,100,100,1,,0.0,True,,1433,7,0.653889295687803,0.6262909450767282,1.3609529820468147,0.900696504266428,0.8714237088708279,0.4633013394023302,0.5101155921000848,0.5430769788889895,1.5822141872108175,0.5553439483254589,0.5425225910526988,1.65951215495045,3.0,
1354,hyper2-160,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 00:25:31,0.32,0.08,0.6,nll,all,100,100,50,1,,0.0,False,,1433,7,0.7637001918507005,0.7226696413304243,1.009783135619153,0.9978061810451141,0.9962924779937824,0.013348388854094395,0.6739976570361971,0.6229750467794839,1.3023779258230164,0.663367690049105,0.634663795395885,1.327643407899794,2.0,
1355,hyper2-40,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-14 21:41:42,0.32,0.08,0.6,nll,all,100,100,50,2,,0.0,False,,1433,7,0.7259163826811921,0.6801259459229911,1.1697206163200864,0.9944881377424057,0.992407413782433,0.027325502768741572,0.7555039365571606,0.7092789893789774,0.9865990729444865,0.5940773544417479,0.5640948457647644,1.5971690162726078,2.0,
1356,hyper2-392,True,True,False,False,False,4,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 06:42:49,0.32,0.08,0.6,nll,all,100,100,50,2,,0.0,False,,1,7,0.16407989772289588,0.2100423323653437,2.775778659011518,0.1767347698201936,0.2202001306780684,2.6980625498758037,0.22621055263022147,0.24267778014414187,2.55626404180837,0.15154546108874264,0.20505085852751526,2.7901915463807274,2.0,
1357,hyper2-76,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-14 22:44:44,0.32,0.08,0.6,nll,all,100,100,50,2,,0.2,False,,1,7,0.17695890155554997,0.21252898628055492,2.7238990940796204,0.1976420323671088,0.23023252134592126,2.6268023979292403,0.15838325622081437,0.2041555050537153,2.58405617631552,0.16709449868288462,0.20436645415790894,2.7555141658867077,2.0,
1358,hyper2-91,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-14 22:49:14,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,True,,1,7,0.11068783255086553,0.22488330374548635,2.0603458762316995,0.11164064285136097,0.22777334798897725,2.0208439565627825,0.11487078323848166,0.18789662122847398,2.070216928249013,0.1099924546326183,0.22612716436869154,2.058736100427341,3.0,
1359,hyper2-406,True,True,False,False,False,4,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 06:45:22,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,True,,1,7,0.1119901486340581,0.16437264931156723,2.374819399657321,0.11805124531879586,0.16363420985480345,2.374227413852044,0.12113433059823199,0.18884814099921038,2.1841397419604243,0.10698691086490016,0.16373453725968506,2.3650358506965103,2.0,
1360,hyper2-37,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-14 21:28:08,0.32,0.08,0.6,nll,all,100,100,50,1,,0.2,False,,1433,7,0.575831156868264,0.5709339233739344,1.5546614794803726,0.6865995297953834,0.6717858919278609,1.1730715178371174,0.6397897432255547,0.6186412863124316,1.2850751522969093,0.5120388928002749,0.5237600134581266,1.726284301918356,3.0,
1361,hyper2-413,True,True,False,False,False,4,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 06:49:43,0.32,0.08,0.6,nll,all,100,100,100,2,,0.2,False,,1,7,0.16849472106544605,0.22541374843776588,2.45051977110871,0.17855392034914716,0.23470994354297833,2.4123649300146432,0.1829924177949994,0.25347274329790775,2.275518670764902,0.16295900082085515,0.2217434273820137,2.455330302854333,3.0,
1362,hyper2-442,True,True,False,False,False,4,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 07:39:37,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,True,,1433,7,0.5553246176192403,0.5653069331293976,1.5211509850017297,0.6642106531415292,0.6727625403339136,1.1310105247727464,0.5612429389350317,0.6287943709899813,1.2454196354338598,0.5018707983167031,0.5149335895159945,1.6897805971463309,2.0,
1363,hyper2-347,True,True,False,False,False,3,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 04:55:29,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,True,,1,7,0.07390748950884372,0.1444614772329289,2.5396562357998484,0.07269154434289198,0.14468459215981133,2.5200529817048034,0.07399070623205595,0.13119860739153935,2.3865867728360772,0.07360600383244983,0.14198253249046083,2.5469305383846965,3.0,
1364,hyper2-241,True,True,False,False,False,2,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-15 02:37:08,0.32,0.08,0.6,nll,all,100,100,100,1,,0.0,False,,1433,7,0.5511853496958871,0.5583116972017615,1.5819614052363375,0.5994802754867377,0.600382145220278,1.4091922763508382,0.5320114223343397,0.5449517596215918,1.551162734495433,0.5288320535916085,0.5446268449485957,1.6290571473417064,3.0,
1365,hyper2-287,True,True,False,False,False,3,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 03:19:57,0.32,0.08,0.6,nll,all,100,100,100,2,,0.2,True,,1,7,0.18829079374031837,0.2603979790961607,2.4141646003395962,0.22073491779146243,0.30717225582141255,2.216746660299754,0.19774321417985313,0.2575222784221764,2.3496833167055184,0.17232109564921577,0.23967022036866956,2.4764343393630686,3.0,
1366,hyper2-52,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-14 22:01:39,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,False,,1433,7,0.7545262408613436,0.7158060300127389,1.0343951047691418,1.0,1.0,0.0,0.7170257285647751,0.6804293654561211,1.0611694571190133,0.6410157555713141,0.6153819807234274,1.401115645050906,2.0,
1367,hyper2-288,True,True,False,False,False,3,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 03:22:26,0.32,0.08,0.6,nll,all,100,100,50,1,,0.0,False,,1433,7,0.7832602521391171,0.742719265683838,0.9328564009815583,1.0,1.0,0.0,0.791063593078,0.7743462995092766,0.7916013384250471,0.6816961390375079,0.6423570356376551,1.2831421867343589,2.0,
1368,hyper2-220,True,True,False,False,False,2,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 01:51:06,0.32,0.08,0.6,nll,all,100,100,100,2,,0.2,False,,1,7,0.17125190494363057,0.21512246454754425,2.7553924273343613,0.19474067375012477,0.2337490412157328,2.625101291498938,0.1875215451902047,0.23813657885253173,2.543781697505005,0.15729756326132313,0.20582789541212865,2.7961468390730295,2.0,
1369,hyper2-54,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-14 22:03:29,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,True,,1433,7,0.7404900069196823,0.7001051486473999,1.0972441177840415,1.0,1.0,0.0,0.7070627436785533,0.6815840320956772,1.0781495747340282,0.619501474665032,0.5941519572855234,1.4886379780440024,2.0,
1370,hyper2-400,True,True,False,False,False,4,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 06:45:10,0.32,0.08,0.6,nll,all,100,100,100,1,,0.0,False,,1,7,0.08346780263892568,0.11278739643845828,2.801769909357187,0.06726546013565657,0.10371721369385666,2.7924211867819446,0.10253199490882427,0.1416500266223732,2.6170061229732102,0.08972018906998204,0.1144953897757812,2.7894974570593365,2.0,
1371,hyper2-16,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-14 21:19:52,0.32,0.08,0.6,nll,all,100,100,100,1,,0.0,False,,1,7,0.09850946771787193,0.1475921752639723,2.630130325496332,0.11977834904082683,0.1694404142905908,2.5376088621323536,0.12821523750907465,0.1841778505329566,2.3711930542597175,0.0853244515555793,0.13341893286106155,2.6713106570862686,2.0,
1372,hyper2-167,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 00:32:08,0.32,0.08,0.6,nll,all,100,100,50,1,,0.2,True,,1433,7,0.6892632833185666,0.6594386426988647,1.2380519600176307,0.9330248264207683,0.9176471614268108,0.29566483390192255,0.6159481003107288,0.5850048478669995,1.4383930154121427,0.581877323046286,0.5707358715258297,1.555326521700875,3.0,
1373,hyper2-93,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-14 22:50:35,0.32,0.08,0.6,nll,all,100,100,100,2,,0.2,False,,1,7,0.1677855127493081,0.21703789011719132,2.542817545695451,0.18360104611958347,0.23530371635205694,2.4537495101367868,0.17002031364176265,0.22158034138888308,2.389552083540585,0.1580542757258418,0.2070706233214095,2.5785791279273336,3.0,
1374,hyper2-121,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-15 00:04:14,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,False,,1433,7,0.465192296171179,0.47235348967703156,1.925587319843734,0.5171602417862942,0.5171533956364969,1.7368672638138087,0.5756690248492794,0.5654076021583643,1.4757609270487113,0.4230904027272736,0.44140731631716346,2.040616003329694,3.0,
1375,hyper2-298,True,True,False,False,False,3,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 03:34:05,0.32,0.08,0.6,nll,all,100,100,50,2,,0.0,True,,1433,7,0.5247596053977022,0.5752042291775619,1.4794146474576966,0.7504031554599996,0.765809552813802,0.8309155935279824,0.4814870596138068,0.5499086172359254,1.4865609006745393,0.4300984873267313,0.49375703278318145,1.7219105418228675,2.0,
1376,hyper2-163,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 00:28:12,0.32,0.08,0.6,nll,all,100,100,50,1,,0.0,True,,1433,7,0.6445145257370526,0.6092078986091594,1.420920086774466,0.9166141191886229,0.9052580587433886,0.3409733907596424,0.565805574344736,0.5587919647795194,1.5368353056845305,0.5290433222246756,0.5047716775939105,1.7924855802391164,3.0,
1377,hyper2-84,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-14 22:45:58,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,False,,1,7,0.09310891613032306,0.11670075219287095,2.7310234083739484,0.10212649804177071,0.12665435820284512,2.670694898257667,0.07990318905230333,0.10331508610949229,2.6291064194268836,0.08864219412910519,0.11197455862152578,2.7521601677455987,2.0,
1378,hyper2-11,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-14 21:18:57,0.32,0.08,0.6,nll,all,100,100,50,2,,0.0,True,,1,7,0.21686869072060166,0.272358224121951,2.3984699540308805,0.27456677380343836,0.31299576844076016,2.2531274452685404,0.24566118917261326,0.2682964913900099,2.2118676145053233,0.1841606249431228,0.2516940123963847,2.456015805402682,3.0,
1379,hyper2-111,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-14 23:29:31,0.32,0.08,0.6,nll,all,100,100,50,2,,0.2,True,,1433,7,0.28294568874666787,0.35092918445521626,2.234301603666653,0.3377012107393187,0.4004463791858405,2.0363604932460664,0.29106315306873987,0.3635494215944907,2.024987006350052,0.2524513604304246,0.32542914288205205,2.322633931096842,3.0,
1380,hyper2-4,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-14 21:17:03,0.32,0.08,0.6,nll,all,100,100,50,1,,0.2,False,,1,7,0.10222680476963605,0.14147663345452552,2.6198089886065117,0.13432289585305074,0.1735069036448001,2.49186583588902,0.08264071249222188,0.11670561023643664,2.5052579226533536,0.08884250317653385,0.12502922165658542,2.6669085885720047,2.0,
1381,hyper2-357,True,True,False,False,False,3,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-15 05:04:36,0.32,0.08,0.6,nll,all,100,100,50,1,,0.2,False,,1433,7,0.5719966389108198,0.5798441466976036,1.499069934244004,0.660024793190301,0.6776615854911012,1.1401925141216025,0.4907153901192721,0.5127152743905731,1.6888060219869672,0.5383598021001798,0.5458032059666474,1.6088328478922136,3.0,
1382,hyper2-492,True,True,False,False,False,4,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-15 08:42:21,0.32,0.08,0.6,nll,all,100,100,50,2,,0.2,False,,1433,7,0.6033673126337414,0.6127918525947091,1.383711880500187,0.6846416282944154,0.7058539543862372,1.036087782385457,0.6255870266828245,0.6777990801630538,1.1048239646474518,0.558965514698482,0.5663796617567999,1.5444526499794344,2.0,
1383,hyper2-157,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 00:23:13,0.32,0.08,0.6,nll,all,100,100,100,2,,0.2,False,,1,7,0.15303873043079733,0.2190856470607249,2.4922839193664172,0.17536216548871764,0.24120284759518523,2.407771383031362,0.1632890374881104,0.22364973682638606,2.4168479784086787,0.139415808306187,0.20797912551124087,2.5204509943686846,3.0,
1384,hyper2-329,True,True,False,False,False,3,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 04:53:25,0.32,0.08,0.6,nll,all,100,100,50,2,,0.0,False,,1,7,0.1579554054695146,0.2165876867335333,2.6296662500628685,0.1566358773122376,0.2225506940290075,2.5972847290656107,0.21609583766128618,0.2527063623429938,2.4026480154689684,0.1505443898300553,0.21069127830302048,2.6318509276681183,3.0,
1385,hyper2-507,True,True,False,False,False,4,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-15 09:31:45,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,True,,1433,7,0.37969243386403473,0.433200367704836,1.9152572372506351,0.4226149835722623,0.4831452892707478,1.7251870804357852,0.4273189959060109,0.457900488629507,1.7872052861882708,0.35057652122747335,0.40450997509850384,1.995459096972963,3.0,
1386,hyper2-159,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 00:24:04,0.32,0.08,0.6,nll,all,100,100,100,2,,0.2,True,,1,7,0.18595119283480538,0.26135280970554847,2.378795711527162,0.22320624435295677,0.2939107399925953,2.245638565962138,0.19432015262378136,0.2538561631244503,2.274311074837507,0.1656531908610814,0.24595051395079462,2.425274613647774,3.0,
1387,hyper2-328,True,True,False,False,False,3,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 04:52:48,0.32,0.08,0.6,nll,all,100,100,50,2,,0.0,False,,1,7,0.19996030171419948,0.2506824793280585,2.446962663242342,0.19632942646964427,0.2621658881122248,2.3629128554970884,0.23025979197188617,0.2749018179568895,2.295164733729478,0.19582460169802401,0.24358244224206027,2.4643611204614215,2.0,
1388,hyper2-325,True,True,False,False,False,3,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 04:51:45,0.32,0.08,0.6,nll,all,100,100,50,1,,0.2,False,,1,7,0.1320953532007171,0.18880928084215506,2.504080101805325,0.13421663601404077,0.19513690581666954,2.458314168720449,0.16139502825015367,0.20796283702338492,2.4084621972882387,0.12731756677879325,0.18360261996115682,2.513744156365153,3.0,
1389,hyper2-86,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-14 22:46:09,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,True,,1,7,0.08781648098791775,0.17269565021907107,1.9465394516737917,0.10307203608233655,0.189550045946205,1.9200074444676907,0.08705199473849455,0.18793748329185236,1.7653838944700835,0.08018423355353552,0.16097841193289034,1.961106525151942,2.0,
1390,hyper2-38,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-14 21:28:07,0.32,0.08,0.6,nll,all,100,100,50,1,,0.2,True,,1433,7,0.7339354953287386,0.696936944350551,1.1080057616971337,1.0,1.0,0.0,0.6857940377537358,0.665611647203799,1.1279892146968762,0.6123669947429996,0.5923532287609358,1.493624540917466,2.0,
1391,hyper2-311,True,True,False,False,False,3,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 04:12:54,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,True,,1433,7,0.7274870547081763,0.6812071372562373,1.1612127126900336,0.9766080560772388,0.9681113022542382,0.11536023203053114,0.7353438095148627,0.7025397667482429,1.0457701150710674,0.6120772993369022,0.571583158849134,1.548566372914573,3.0,
1392,hyper2-307,True,True,False,False,False,3,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 04:07:14,0.32,0.08,0.6,nll,all,100,100,100,1,,0.0,True,,1433,7,0.6627078921336605,0.6379597020298441,1.3027888692018044,0.9447105122312113,0.9289862799925691,0.256129921250706,0.5826685558428021,0.5886212218407517,1.4321332333691492,0.5483613629866082,0.5358067620660155,1.645934902290373,3.0,
1393,hyper2-320,True,True,False,False,False,3,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 04:51:23,0.32,0.08,0.6,nll,all,100,100,50,1,,0.0,False,,1,7,0.10350393616465473,0.11585349110265525,2.661090548949511,0.102487358273831,0.12561335762286202,2.610827375269588,0.11389191461790495,0.12140536990629097,2.5864927355200895,0.10220467375333007,0.1108242486375459,2.6674603894485056,2.0,
1394,hyper2-455,True,True,False,False,False,4,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 08:10:18,0.32,0.08,0.6,nll,all,100,100,50,1,,0.2,True,,1,7,0.041028482090030884,0.11366664583490782,1.921345355097399,0.039207283855981434,0.10750803193691098,1.9254341752991075,0.05821849547725351,0.14896851681379691,1.8120422112358652,0.03968029266062908,0.11242915751474666,1.9196261371062318,3.0,
1395,hyper2-59,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-14 22:19:25,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,True,,1433,7,0.3624374801535298,0.4238770351947266,1.9497147754663615,0.49374170752900803,0.5459123378112759,1.5347710881965575,0.42150660077079305,0.45688569484461555,1.6816528647012394,0.293811857506869,0.36885269502305174,2.1227312026209084,3.0,
1396,hyper2-256,True,True,False,False,False,3,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 03:11:11,0.32,0.08,0.6,nll,all,100,100,50,1,,0.0,False,,1,7,0.07289246804346472,0.12394281676830328,2.7903635023620423,0.07913883443134906,0.13776548074406855,2.7320278837048533,0.0986608582089027,0.14116144138074904,2.646510848003099,0.06605782436465506,0.11760997085555122,2.7970007143177136,2.0,
1397,hyper2-463,True,True,False,False,False,4,1,0.01,0.01,LGNN_Net,node_degree,False,2020-01-15 08:12:22,0.32,0.08,0.6,nll,all,100,100,50,2,,0.2,True,,1,7,0.04940202210213036,0.1731867389128908,1.9555626134619615,0.04451597914591258,0.18333990364592534,1.932272142449844,0.07438214605087187,0.19138514413269217,1.844044017946732,0.048411835994247886,0.1638040550109787,1.9658440898403682,3.0,
1398,hyper2-150,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 00:19:29,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,True,,1,7,0.12413970242581117,0.18226812412409923,2.3645931966989,0.1517132109061287,0.21609748933367626,2.2610706154127227,0.15069427044567296,0.1932126065594389,2.303498735035011,0.10689683772688909,0.16652789691022427,2.3897861653122936,2.0,
1399,hyper2-21,True,True,False,False,False,1,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-14 21:20:02,0.32,0.08,0.6,nll,all,100,100,100,1,,0.2,False,,1,7,0.14841996991533127,0.18938964081636264,2.6503685009902154,0.1601583224766412,0.2065412080023968,2.5823350814627766,0.1649638050806071,0.20201777605352408,2.4291210210506042,0.1398206429051878,0.17874295612714347,2.680342265811091,3.0,
1400,hyper2-161,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,keywords,False,2020-01-15 00:28:32,0.32,0.08,0.6,nll,all,100,100,50,1,,0.0,False,,1433,7,0.6722051019183009,0.6448050305798327,1.294630184832299,0.967014018091047,0.9580644983677634,0.15096050606522748,0.5604971571411248,0.5351172487670721,1.6180120635767303,0.5494590421263817,0.5435042429242737,1.6593619354299993,3.0,
1401,hyper2-103,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-14 22:57:49,0.32,0.08,0.6,nll,all,100,100,50,1,,0.2,True,,1433,7,0.5774452005466579,0.5679078307411871,1.5495996366107279,0.7382386199084817,0.7211026845363954,0.9919030651831107,0.6580263393709341,0.6412988138873019,1.1879262060111495,0.4885695734926725,0.49571449345032215,1.8054897580271054,3.0,
1402,hyper2-141,True,True,False,False,False,2,1,0.01,0.0,LGNN_Net,node_degree,False,2020-01-15 00:18:50,0.32,0.08,0.6,nll,all,100,100,50,2,,0.2,False,,1,7,0.1390519235097894,0.20564580781020061,2.5337805506940927,0.16414104184610664,0.2260585007641688,2.4642899569612444,0.12967305970644769,0.2213204867966503,2.399626786667457,0.1271040609182454,0.1949709894441189,2.5506258258205636,3.0,
1403,hyper2-123,True,True,False,False,False,1,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-14 23:53:07,0.32,0.08,0.6,nll,all,100,100,100,2,,0.0,True,,1433,7,0.3153116040860057,0.4176338705634258,1.9356208415799103,0.38345149056064104,0.4805122831843602,1.7118793996733928,0.3934949202471674,0.49234577554105985,1.5307748124390654,0.271252415830143,0.38231219201767064,2.0483439819886198,3.0,
