,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,num_heads,dropout,batchnorm,residual,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,radius
109,opti_keywords_gcn-75,True,True,True,True,False,4,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:24:45,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6975346183615734,0.6698670406447553,1.1941434808876692,0.7489220552103263,0.7275678293946941,0.9701453457046738,0.7126525168253364,0.7305536594645787,0.9333855511568108,0.6690952523531657,0.6420208758995981,1.292022655114062,
113,opti_keywords-254,True,True,True,True,False,5,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:17:53,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.37897943285061186,0.46297083093232055,1.8312757544994616,0.9789108319600144,0.9794934911186088,0.06494000394672739,0.3229539818131717,0.3758147458210615,1.352588074320286,0.36133374385683403,0.45076470176356814,1.8566761535180822,2.0
114,opti_keywords-80,True,True,True,True,False,2,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:41:13,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5143997962399519,0.5205809136238759,1.673954972228732,0.8312617132381298,0.8366699178718787,0.5612216360155906,0.5941821894273853,0.679745959272675,0.9307363335291616,0.4904950209114429,0.5055963983881364,1.7181204689260423,2.0
116,opti_keywords-500,True,True,True,True,False,9,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:39:25,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5502831010668261,0.5525143009931686,1.5940954763665305,0.9881134157350958,0.9881242089798868,0.041454800303108996,0.5967242484122803,0.6606406808179321,0.9597927818884013,0.5014234580665057,0.510951540178915,1.729739382265425,2.0
118,opti_keywords-208,True,True,True,True,False,4,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:55:31,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5676903234407636,0.5659895024396926,1.5957751601230719,0.936760454124267,0.920229306569313,0.27994465232959387,0.6302280082196163,0.5842196236033421,1.1920418764275644,0.535441346041387,0.5428582267081257,1.6792827272123723,
120,opti_keywords_gcn-31,True,True,True,True,False,2,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:07:47,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6470939025995692,0.6313603019354442,1.3253654209167438,0.8868658977857352,0.8703880908725051,0.45869064129012704,0.5508546401209287,0.6048000977052247,1.2952055468184396,0.6079805309616626,0.6033901017647838,1.4209201684290917,
121,opti_keywords-275,True,True,True,True,False,5,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:29:15,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5936869401251526,0.6068699636455762,1.3923029677745546,0.8949743615976999,0.8982320492791521,0.358871479442989,0.40073378478239263,0.47998323548652183,1.6690559594249752,0.5519936066667483,0.5723018270955261,1.4996176701998372,2.0
122,opti_keywords_gcn-0,True,True,True,True,False,1,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 13:57:31,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.38458028253117016,0.4033831718559062,2.024182280461087,0.8346741832676423,0.853685619973742,0.46392284160073105,0.49024896265560164,0.5033493209362361,1.123530438788571,0.3580363696900199,0.385487320437387,2.093477102003753,
125,opti_keywords-194,True,True,True,True,False,4,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:46:47,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.33479332973359394,0.3993566200455706,1.9913620137709978,0.6419786416580472,0.7020232502718556,0.9251534347488679,0.3736316420295645,0.43809154420874546,1.2315280604282903,0.3227051828932101,0.38626826066352615,2.034890654978813,2.0
128,opti_keywords-389,True,True,True,True,False,7,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:33:12,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5184264653914511,0.5371929345184389,1.6496755363527813,0.9489775566155417,0.9489075700138021,0.17071727100405365,0.6415776832924335,0.6167965247862438,1.0517700024363918,0.5004249049179075,0.5241237108593212,1.6948472008874527,2.0
130,opti_keywords-433,True,True,True,True,False,8,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:02:23,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5377519137620169,0.5207265504704914,1.7526226473052964,1.0,1.0,0.0,0.4222222222222222,0.4237052713144374,1.311446828667608,0.5082934842307407,0.4973145083517447,1.83045714010566,
132,opti_keywords-128,True,True,True,True,False,3,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:07:14,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4188233769692519,0.4627344350803754,1.8672260649874808,0.9278878475650145,0.9320012842273979,0.210035582737071,0.531057151945711,0.5279355040368408,1.012041436390078,0.3972473735830252,0.43663893179079666,1.9361087786593525,2.0
133,opti_keywords_gcn-108,True,True,True,True,False,6,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:37:42,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.557102506986877,0.5359302046281189,1.6302685751693318,0.9163120157207283,0.9073465289240299,0.3102495535911687,0.6289307548844585,0.62155508831937,1.0741801380570317,0.5259680027527324,0.5108291395934973,1.7264958429282282,
134,opti_keywords-271,True,True,True,True,False,5,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:27:07,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7059735926269513,0.6728614674874983,1.1973953161009048,0.9524673420195132,0.9426952849672144,0.20405863123091095,0.555051208789112,0.601893640459098,1.3364576691569954,0.6600733062571451,0.632465504024389,1.3377602830541533,
137,opti_keywords-590,True,True,True,True,False,10,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:29:37,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5814233436619967,0.6212556297385136,1.3355899534707265,0.7529296534834422,0.7586395029205255,0.8537887631375813,0.4639738857108525,0.573832031534861,1.45930863393601,0.5139199973798533,0.5677408320416873,1.500094143477551,2.0
138,opti_keywords_gcn-150,True,True,True,True,False,8,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:50:54,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.49883855379266734,0.47077524726021924,1.7652038388409534,0.6753482480854321,0.6663580164917344,1.0989020048850007,0.36437189668725684,0.44178749265484507,1.7277514001260768,0.4568143604914502,0.4366524051497547,1.873033434567222,
139,opti_keywords-301,True,True,True,True,False,6,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:45:14,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5505531847546186,0.5330434937080569,1.7153936567994337,1.0,1.0,0.0,0.7027043378304798,0.6604223719596041,0.7663439180396501,0.532901950092142,0.5203342405429273,1.7661177282500404,
141,opti_keywords-409,True,True,True,True,False,7,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:47:33,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7414704022568315,0.7082364934511719,1.0661458373097465,0.9178522274884507,0.9046634351775722,0.34416004869625105,0.7172817477159514,0.6845808625379907,1.070293586837177,0.6603494698393237,0.6338262059267996,1.3374641561987262,
142,opti_keywords-307,True,True,True,True,False,6,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:48:15,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5358640518062331,0.5330719277994131,1.7193647609317169,0.971346960635544,0.9760020891183115,0.07698810742291506,0.5677210056772101,0.5526514867123987,1.0075051510604918,0.5235662170766445,0.5259054163955718,1.752848829683628,
146,opti_keywords_lr-72,True,True,True,True,False,1,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 11:22:33,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.46769603371925034,0.5093342940114578,1.6659155416002465,0.8082860423917196,0.8507663253402449,0.4842725541692694,0.6136130444312439,0.5705234855093166,1.1994635142028556,0.4265383212339457,0.47102511416427567,1.7938849881986174,
147,opti_keywords_gcn-131,True,True,True,True,False,7,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:44:48,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.48379834296028124,0.47787236091032986,1.7947938186464858,0.5528410513730114,0.5343939853634593,1.566845471678178,0.4002638362139544,0.420836546427655,1.845894555398899,0.4669162993117628,0.4684177116147248,1.8216398775616314,
149,opti_keywords-439,True,True,True,True,False,8,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:03:16,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6161841450875412,0.5925141305252914,1.4982520359366482,0.9863301103278044,0.9872583241039303,0.04405790737453508,0.5367616455370061,0.6100307319629935,1.102272634112588,0.5673689090040764,0.5539315610605766,1.635269621475949,
151,opti_keywords-361,True,True,True,True,False,7,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:21:31,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5515231058145542,0.5250460202892763,1.7329930216176437,1.0,1.0,0.0,0.6536653317081664,0.7050558113907165,0.6695573045265237,0.5299745382247577,0.5097445583154001,1.7853641906725983,
152,opti_keywords-41,True,True,True,True,False,1,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:18:53,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5565970694940081,0.5693575108135704,1.5314776420921876,0.8964750365429482,0.896955550432029,0.3559663636588519,0.5637815899473649,0.6371827166358068,1.1388313302913105,0.4836313724550878,0.5134138148876437,1.7262468101350614,2.0
153,opti_keywords-223,True,True,True,True,False,4,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:01:12,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6831044180612112,0.6577019285117904,1.2556466367459214,0.8730858744105398,0.841441356484518,0.5702780778196197,0.5386208737686657,0.5846116024767276,1.3271884739448994,0.6597625226538816,0.6358566054963007,1.3334547697242387,
154,opti_keywords-298,True,True,True,True,False,5,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:45:07,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7569093076427623,0.7200026513633638,1.0258049652071102,0.9251848322799819,0.9147311559117527,0.3111278014739618,0.7457755675789817,0.708033862480962,1.0035171391519437,0.6763574332468143,0.6437890255011771,1.2990819431188014,
158,opti_keywords-68,True,True,True,True,False,2,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:32:46,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4864041341790607,0.5017841533932498,1.779865718947225,1.0,1.0,0.0,0.6924034869240349,0.7779427318692436,0.476063054191628,0.4733656943308833,0.49278515788004074,1.8071616987802812,2.0
159,opti_keywords-224,True,True,True,True,False,4,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:03:15,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6138532771182239,0.6079995357102915,1.4048702490930673,0.8952507027879268,0.8949548238510066,0.3748063916039266,0.44236401258456876,0.49914988881115513,1.5343196942826927,0.5692489075150197,0.5652461054393119,1.5509341255954778,2.0
160,opti_keywords-175,True,True,True,True,False,3,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:35:28,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7767727201495539,0.7379594970538585,0.9538487897963597,0.9414561398574044,0.9252396985181622,0.2702276005912094,0.8062455797539974,0.7913744390394997,0.7381774369855787,0.6955909323041242,0.655628715769813,1.2428430339988918,
161,opti_keywords-188,True,True,True,True,False,4,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:43:23,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4452981124694264,0.47645347294906065,1.8515161249278367,0.9721816910784337,0.9766896553407387,0.07636472463403532,0.3993940924009089,0.43184740114055037,1.2498333977256015,0.429694172734572,0.45661714408741816,1.9192480373405385,2.0
162,opti_keywords-104,True,True,True,True,False,2,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:54:32,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6176724582198058,0.6124980446659593,1.3755686933368683,0.8451259310930909,0.8454928007448279,0.5425096465778632,0.5183143255959501,0.5870559641601102,1.3367109324832338,0.5902755099574251,0.5886691975669522,1.4566384505663161,2.0
164,opti_keywords_gcn-153,True,True,True,True,False,8,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:52:32,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6428571601813053,0.621276408435759,1.369666151018205,0.8849976314367412,0.8625055723078178,0.4894145921203874,0.48838325879942335,0.5473273568733199,1.4822712105858749,0.5825709557428569,0.5758625960833862,1.526453225068281,
165,opti_keywords_gcn-81,True,True,True,True,False,5,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:27:50,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.44492559224922534,0.45796467251672557,1.8695519175801896,0.8756536780296331,0.8829427490480519,0.3634138676148475,0.3632253202712886,0.3864803357664645,1.3877134523170902,0.42776985401511447,0.44567819028643174,1.8985934692097066,
167,opti_keywords_gcn-23,True,True,True,True,False,2,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:04:51,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.46346612628976125,0.47202211798827365,1.8215712849367824,0.84301438049812,0.8575565899388128,0.4719650110076623,0.7932206462138034,0.8336602129284102,0.3545484581371152,0.45270526196921007,0.46622682715875996,1.8321400306743811,
169,opti_keywords_gcn-184,True,True,True,True,False,10,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:04:11,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4836030558998774,0.4989560160224883,1.7409352921649108,0.9470596172779657,0.9530081520860519,0.15172756005028498,0.490566037735849,0.564698931957399,1.0172744292315912,0.4767930246362262,0.4943697561339995,1.7381219053517403,
171,opti_keywords_gcn-179,True,True,True,True,False,9,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:01:30,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6782534311744468,0.6621810506177283,1.2145812200344164,0.8161201414018225,0.8006213726763455,0.7182395666181467,0.6596384675920237,0.673813673700336,1.1108211368142595,0.6142315587217109,0.6060952486647834,1.402547477803997,
172,opti_keywords-277,True,True,True,True,False,5,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:31:04,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7101962120020991,0.6710913277628912,1.2036783878003225,0.9675395845947724,0.9592703621773361,0.14504253477305662,0.6325089008664728,0.6591683161767303,1.1412599772153893,0.6565509865633361,0.6227602800604786,1.3724416539626114,
175,opti_keywords_gcn-26,True,True,True,True,False,2,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:05:49,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4737052181469677,0.47188913436155955,1.8377429313969702,0.7013691489551298,0.6815213701523525,1.0842071771556214,0.6047919379110938,0.6631327756159754,0.9979628465933299,0.4474552027703049,0.45725133524235234,1.8806280151773687,
179,opti_keywords-214,True,True,True,True,False,4,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:57:03,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6803278575252822,0.65280221081635,1.277126355480756,0.9721281939239773,0.9578280822773034,0.15204407981571588,0.5168221205075505,0.5850238342981874,1.3363873509628377,0.6369010306486008,0.6129581526571537,1.421508141792641,
182,opti_keywords_gcn-180,True,True,True,True,False,10,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:03:01,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4345600709565549,0.4482030742375373,1.833052105162073,0.8520482194374085,0.8797796054091059,0.37808419700635243,0.4469641550841258,0.5213028334835178,1.1336222378452092,0.42272418264513656,0.4399101615895728,1.8443963052322634,
183,opti_keywords-49,True,True,True,True,False,1,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:24:10,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7516912758719392,0.7172958359003708,1.035458097747977,0.917354876245472,0.8877072125776155,0.4042486237025411,0.7386317532056531,0.7216068429204732,0.9407278906953871,0.6692207731600724,0.6504765251100634,1.2839614754273274,
185,opti_keywords_lr-54,True,True,True,True,False,1,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 11:11:16,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4916605493856947,0.4715373607772419,1.7668641143842576,0.7955321709460197,0.7709852003977165,0.7328156572738607,0.6246099409764059,0.6046549109412587,1.0971626888558905,0.44665642646566217,0.4375099534434743,1.8807039922940836,
189,opti_keywords_gcn-65,True,True,True,True,False,4,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:22:01,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5576675066890391,0.5523699277485224,1.6391967487060284,0.9681011366267154,0.9647484163601036,0.12362770934151923,0.6718562707812896,0.7083465325140512,0.8329834381400634,0.5244829864557794,0.5241410301968208,1.741413671265711,
190,opti_keywords_gcn-76,True,True,True,True,False,4,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:26:32,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.7029549703778512,0.6754763706493435,1.1760684001405068,0.7885121439970917,0.7750445145657375,0.8025066408273984,0.7071356910397879,0.734946311749325,0.9207750287207834,0.6588009441052017,0.6293344474157556,1.3406493306722167,
191,opti_keywords-487,True,True,True,True,False,9,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:30:45,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.48904083447883195,0.521772243966169,1.7599953774106323,1.0,1.0,0.0,0.36168426942715254,0.40590546203413275,1.352177001305324,0.47510105904267047,0.5136172510417102,1.783767300307451,
192,opti_keywords-109,True,True,True,True,False,2,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:56:37,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7698990672384818,0.73222994659367,0.9788227934389346,0.8928580620088397,0.8725040280915078,0.45896980675822263,0.7602319368788373,0.7236543770234877,0.9640427677170664,0.7074893398849479,0.6794686831472861,1.1708762665811365,
196,opti_keywords-413,True,True,True,True,False,7,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:47:52,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.632680569095417,0.6444697213351944,1.259904524194008,0.7325413214318803,0.7622273355269433,0.8362135253464649,0.6524585199827029,0.6635812277955421,1.1124259453121592,0.5807266698308897,0.5959251392160883,1.4264725367924114,2.0
198,opti_keywords-65,True,True,True,True,False,2,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:31:26,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.49581176450941106,0.49307939939184037,1.8200737475254574,1.0,1.0,0.0,0.8669320443559853,0.8918578485407319,0.2304374555133517,0.48723129331757775,0.4860734934069059,1.841039216552915,2.0
200,opti_keywords_gcn-50,True,True,True,True,False,3,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:14:28,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5493013272841465,0.5329951140834457,1.6207089208573624,0.7611853347454204,0.7298757958584142,0.9311001646197075,0.5325642960077649,0.5316503722588544,1.4205650473366487,0.5169557237218403,0.5003268138143315,1.7215090937603637,
