,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,dropout,batchnorm,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,num_heads,residual,radius
451,opti_nodeids-467,True,True,True,True,False,8,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 20:15:07,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.6164135635985112,0.6088332585291554,1.4066266170511006,0.9503846210189745,0.9417360761183073,0.21227782505678539,0.5864100741165001,0.5802533541363811,1.398568235053944,0.4758189010177899,0.48759775093980384,1.8176837475469445,,,2.0
452,opti_nodeids-491,True,True,True,True,False,9,4,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 21:19:59,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.13870552482147433,0.31173603896520297,1.9850599878453516,0.7600397993996172,0.8111113704454632,0.5974396604489502,0.2658932165265775,0.4064724141760777,1.2537939003066625,0.12945197397774555,0.2995196560449962,1.9928253181028484,,,2.0
453,opti_nodeids-96,True,True,True,True,False,2,3,0.01,0.01,GCN_Net,node_id,False,2020-01-20 05:11:30,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5261107134078274,0.5174561772809746,1.671290424482411,0.8961519280954612,0.9053135382618737,0.3256572525864825,0.44695948542686437,0.4812095113292062,1.6808806613710772,0.4772893809419745,0.47301092210255513,1.8175960409108602,,,
454,opti_nodeids-576,True,True,True,True,False,10,3,0.01,0.01,GCN_Net,node_id,False,2020-01-21 00:33:54,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.513927755589726,0.5127002228103528,1.6887557293542765,0.8830783518124679,0.8902883781448757,0.3784227943011764,0.5531494643142469,0.559515912708572,1.402808117202234,0.44776283739539435,0.4589567048112458,1.8540768933871246,,,
455,opti_nodeids-531,True,True,True,True,False,9,3,0.01,0.01,GCN_Net,node_id,False,2020-01-20 22:39:22,0.32,0.08,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.6627889900185675,0.6271216962365634,1.301181160407653,0.87384330130737,0.8677056795531646,0.4635465181062788,0.6886803169184137,0.6381299533831456,1.2037673737785792,0.5600670411521946,0.5329963103673927,1.6132714582411896,,,
456,opti_nodeids-593,True,True,True,True,False,10,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-21 01:33:44,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.5821589764516901,0.5937197499270436,1.453456180847554,0.9413046930529108,0.9345133502668665,0.23546430867909685,0.42354347773349355,0.4957117569540909,1.7493194904258074,0.44759084136570493,0.4782547985874205,1.8348926417988705,,,2.0
457,opti_nodeids-378,True,True,True,True,False,7,2,0.01,0.01,GCN_Net,node_id,False,2020-01-20 16:31:01,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.4487226726351182,0.4809138871521647,1.8379313730561,0.9862544780116309,0.9867378177901732,0.04445004972266853,0.5074589983084504,0.5214432585808778,1.2911036383027268,0.41173263043755814,0.44853675493423567,1.9479148238483444,,,
458,opti_nodeids-277,True,True,True,True,False,5,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 12:39:41,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5576942552106351,0.5418063638555403,1.6859899438468244,1.0,1.0,0.0,0.4810523016291437,0.5211980215722011,1.6017768128862784,0.4773920556702007,0.47318441076485046,1.931019214079865,3.0,False,
459,opti_nodeids-170,True,True,True,True,False,3,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 08:35:44,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.6178308751184571,0.6058608520270755,1.4141212411255721,0.9849055003224023,0.9733491748785695,0.09630791420097173,0.561884494390697,0.5753669733600302,1.473535116406984,0.46963402823297534,0.47630046945321514,1.8459914067001149,,,2.0
460,opti_nodeids-376,True,True,True,True,False,7,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 16:41:39,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5188818732100493,0.51433983585786,1.7842268767042906,1.0,1.0,0.0,0.7057772238705882,0.6944384891767587,0.8467781118100697,0.45804307663805244,0.4682895713496227,1.9503138156746185,3.0,False,
461,opti_nodeids-147,True,True,True,True,False,3,5,0.01,0.01,GCN_Net,node_id,False,2020-01-20 07:12:13,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.47283289988585464,0.4756195329736701,1.8127109929645309,0.9203179239819245,0.912378946662122,0.29383727220970934,0.4864755752926928,0.5563938056347546,1.2111799409641768,0.4404867886325393,0.43821749214243255,1.9224730805832269,,,
462,opti_nodeids-502,True,True,True,True,False,9,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 21:43:26,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5214054746674655,0.5237713521209504,1.7566622393910298,1.0,1.0,0.0,0.6711361101901805,0.6762657412734336,0.9469261973664795,0.48512372337909077,0.48904434665200236,1.8781304442937174,3.0,False,
463,opti_nodeids-473,True,True,True,True,False,8,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 20:44:40,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.6271254323854503,0.614684217530703,1.3800183374986612,0.9350945178874487,0.9233950040992522,0.2780051367144152,0.539591550087681,0.5617682604390231,1.4485531523108044,0.5032231142987084,0.5020867209525101,1.7586710487620678,,,2.0
464,opti_nodeids-118,True,True,True,True,False,2,5,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 06:09:29,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.6768892468384623,0.655746375176871,1.2610813357097954,0.8547403622638863,0.8320473097116744,0.603281965113132,0.6531188386767871,0.632009550502692,1.2862318299762392,0.5929174590533679,0.5911610795068797,1.499708095029149,3.0,False,
465,opti_nodeids-135,True,True,True,True,False,3,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 06:45:28,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.4434340397164355,0.47386479771204343,1.8459509053030125,0.992170736732999,0.9884366700184709,0.039890211030227274,0.5418317793751704,0.6201757043810903,1.0294465394700576,0.4039808948470732,0.4336928642581766,1.958851754751966,,,
466,opti_nodeids-240,True,True,True,True,False,5,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 11:14:25,0.04,0.01,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.3527389014626519,0.38659018625517816,2.112467165705299,1.0,1.0,0.0,0.20222850490603694,0.2432299936352421,1.6631117693989652,0.33853560102830177,0.3628372010503064,2.1810742180475406,,,
467,opti_nodeids-488,True,True,True,True,False,9,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 21:19:59,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.1565859130174436,0.28867393637592126,2.11528589387303,0.8456128326693109,0.8791551948190135,0.3863713069970198,0.23830823737821083,0.3652793640374557,1.411460350861294,0.14188941712886483,0.2743614457132278,2.11268643740772,,,2.0
468,opti_nodeids-23,True,True,True,True,False,1,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 02:04:59,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.2410682271093414,0.3589895106767155,2.041481907260806,0.9673989402186454,0.9630128263769271,0.12538063860747206,0.40729800579862185,0.44110489262791347,1.4382221035390579,0.19122386983032227,0.30890270697862215,2.1703585831224723,,,2.0
469,opti_nodeids-182,True,True,True,True,False,4,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 08:59:04,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.26481793652137575,0.3126875867215869,2.3027705079281198,0.6040641256460401,0.6676887801704401,1.0302803154460292,0.3882664493786922,0.4190979553713449,1.2564331812688285,0.2598809511109367,0.3029086135299066,2.332946072593984,,,2.0
470,opti_nodeids-275,True,True,True,True,False,5,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 12:36:41,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.1389732542996371,0.31831678228607496,1.8959977780801078,0.19014655511547182,0.3655309953507081,1.7993644788985999,0.09334435454931701,0.20186374479441,1.9742709831015826,0.1279649465738482,0.3053648222669747,1.8957392119927836,,,2.0
471,opti_nodeids-259,True,True,True,True,False,5,2,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 11:58:47,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.38486776823553787,0.3975690921852495,2.198459710578189,0.762259447168423,0.8251814959440777,0.5989904030070008,0.5021480374855761,0.542859690126714,1.269000397295363,0.34588290773439695,0.3635398205230428,2.3137612352406975,3.0,False,
472,opti_nodeids-293,True,True,True,True,False,5,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 13:21:47,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.25636389655917763,0.4132712846965021,1.8323629577721747,0.28996699510340995,0.4504180098891741,1.74562523442569,0.2702817112123407,0.3874641735176212,1.7593183267544052,0.23772508134568768,0.39698795183248603,1.850090019597179,,,2.0
473,opti_nodeids-320,True,True,True,True,False,6,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 14:33:51,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.24666621692868648,0.36576749041909895,2.016326844510887,0.5129195744591524,0.6329244093885993,1.1599875289177977,0.1940364431793484,0.2679027322383504,1.820105450931975,0.22741678525448736,0.3559172837475486,2.043234626925008,,,2.0
474,opti_nodeids-253,True,True,True,True,False,5,5,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 11:43:37,0.04,0.01,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.37362742564890616,0.3611272692363209,2.3010731861987654,0.9849804922760931,0.9793396373509411,0.06586013451009043,0.38346169436562627,0.40581361059122883,1.3436451801111011,0.3558554447234032,0.34414960395062816,2.34453551469687,3.0,False,
475,opti_nodeids-460,True,True,True,True,False,8,4,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 19:50:54,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.6056692616235311,0.5837638462653033,1.5351318132634835,0.9656343803010261,0.9556139084399498,0.1579895961619937,0.48462702595418766,0.5461138861013934,1.5425593848495462,0.5294163444001877,0.5234892884526342,1.7545404981389559,3.0,False,
476,opti_nodeids-174,True,True,True,True,False,3,4,0.01,0.01,GCN_Net,node_id,False,2020-01-20 08:29:55,0.32,0.08,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.7020942106220124,0.6751953695478878,1.1771630246913811,0.9529169114118393,0.9383704292731266,0.22283787833308333,0.7122604197807041,0.6983181308263965,1.0623893262872466,0.5860458677644205,0.5702613771631119,1.540405272665574,,,
477,opti_nodeids-478,True,True,True,True,False,8,5,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 20:45:47,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.7151417629763158,0.6820394270740231,1.1737744993848414,0.9810063838320157,0.9746227602987569,0.09244776233905938,0.6726346157432141,0.6835307077481527,1.1022294548423788,0.594882489354181,0.5757759034945558,1.5660311968006209,3.0,False,
478,opti_nodeids-309,True,True,True,True,False,6,4,0.01,0.01,GCN_Net,node_id,False,2020-01-20 13:55:00,0.04,0.01,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.3757106270029792,0.380743492840372,2.175017854915941,0.8329875889906612,0.8138663869050552,0.5880287336886214,0.5959967434940063,0.6202628472075546,0.864979096591243,0.3673223810819852,0.3691950947151433,2.2217095720900173,,,
479,opti_nodeids-365,True,True,True,True,False,7,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 16:08:30,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.11750876846604039,0.2160189832243544,2.258168279713606,0.8972553054581659,0.9114876672155238,0.26859112374470673,0.09056002996815883,0.1411011463174579,1.742419193340897,0.10320082650704378,0.19999359553321316,2.2655115674922346,,,2.0
480,opti_nodeids-538,True,True,True,True,False,9,5,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 23:12:12,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.7265228731775404,0.6830133375503583,1.1547435221717444,0.9963970786274221,0.9960341878018212,0.014407129062289581,0.6475188521253887,0.6305503677000104,1.2541377180909197,0.6113676116613663,0.5735495094008083,1.546575398916958,3.0,False,
481,opti_nodeids-329,True,True,True,True,False,6,5,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 14:50:21,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.24814312851480674,0.36875883586214403,2.007288116481407,0.5237175211065598,0.6390046382108326,1.1430080261064743,0.1940364431793484,0.2679027322383504,1.820105450931975,0.22819249394066746,0.3596519335119524,2.030681979368815,,,2.0
482,opti_nodeids-381,True,True,True,True,False,7,3,0.01,0.01,GCN_Net,node_id,False,2020-01-20 16:41:39,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5084089833089741,0.5192093692124465,1.7236406493485283,0.8342919962818186,0.8320170045602371,0.5606820076187002,0.5601277969519216,0.5823694336561159,1.1610408544577133,0.4760551144405726,0.4950167205558273,1.805159881989542,,,
483,opti_nodeids-158,True,True,True,True,False,3,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 07:52:48,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.18286809371278098,0.3360486395372787,1.9431893928235318,0.30435518427594577,0.48869438921454217,1.5684250022471011,0.16321300755533955,0.2649443266152579,1.8392269428325358,0.16665027015094905,0.3122657592949552,1.9653502606663145,,,2.0
484,opti_nodeids-482,True,True,True,True,False,9,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 21:01:12,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.11892966947012235,0.27921304074803954,1.9926379520356228,0.5991368016735202,0.7001593192177558,0.9303152175739315,0.12190955987646865,0.2617092112796335,1.534947474132729,0.11383771201927352,0.26991068675358826,1.9897868035461919,,,2.0
485,opti_nodeids-227,True,True,True,True,False,4,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 10:50:16,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.6029645519652376,0.6022387062726487,1.4196297640555433,0.9493503450799025,0.9345660981422712,0.23563363684005445,0.5393830419771609,0.5738547663738591,1.4598317969888654,0.46055825809034057,0.482281081527699,1.8146833375925784,,,2.0
486,opti_nodeids-171,True,True,True,True,False,3,3,0.01,0.01,GCN_Net,node_id,False,2020-01-20 08:17:35,0.32,0.08,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.6952398093988226,0.6726409038430683,1.181403740274896,0.9553665487106263,0.9466561750018457,0.19247502199911715,0.6556732751231295,0.6635400711920377,1.1794462221868267,0.5834769492334891,0.5694093871262008,1.5348398306587816,,,
487,opti_nodeids-233,True,True,True,True,False,4,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 11:07:35,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.255397422054481,0.4095080146191157,1.8397188093579102,0.28795829366335035,0.4485171767762867,1.7106128108364205,0.2376483182973576,0.4379883011547166,1.6300182288910912,0.2417030155551318,0.39116162294636103,1.8835852397912147,,,2.0
488,opti_nodeids-176,True,True,True,True,False,3,4,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 08:57:31,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.5891581665685267,0.5970285617879585,1.4279323042913874,0.9625278894869965,0.9528624871938913,0.17008680175675472,0.5246644292920495,0.5470997658560977,1.5471693830579962,0.44143060271794216,0.46804975565777746,1.836355245859069,,,2.0
489,opti_nodeids-560,True,True,True,True,False,10,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-21 00:05:46,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.16914510121831772,0.28455934356018364,2.0695877633482933,0.300786495300211,0.40737366151702614,1.8083734353984615,0.07978765865730024,0.18873051262379226,2.0699405616431994,0.16063346385623986,0.27489611883987186,2.0579211796402523,,,2.0
490,opti_nodeids-58,True,True,True,True,False,1,5,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 03:46:16,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.6927877986605118,0.6665400345304887,1.229636126181357,0.8722107612407344,0.85353551394973,0.5287218654294792,0.748361568008855,0.7463958367386931,0.8673026181960455,0.5949920421303344,0.5877337141313844,1.526519382115875,3.0,False,
491,opti_nodeids-434,True,True,True,True,False,8,5,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 18:58:03,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.2710036241081323,0.3564208120160481,2.063332140269826,0.6227672362330482,0.6652563665088859,1.0132193575603727,0.11633986928104575,0.1885560425862525,1.7752551310174185,0.2625656753349186,0.3492110268980957,2.0744230202914586,,,2.0
492,opti_nodeids-254,True,True,True,True,False,5,5,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 11:47:10,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.13252551942647356,0.2896676762598008,1.9695322201923893,0.38485325765665224,0.5332747395414573,1.2953503233417674,0.11343997873000398,0.1743751451575217,1.69816098979163,0.12996257684825716,0.28751996382166417,1.9525931957426812,,,2.0
493,opti_nodeids-594,True,True,True,True,False,10,4,0.01,0.01,GCN_Net,node_id,False,2020-01-21 01:15:26,0.32,0.08,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.6232092834118534,0.6053874976579875,1.377560829113043,0.8648568195472289,0.8488846237711015,0.5266989290514497,0.5252469873333668,0.5854930028732419,1.4161698718925537,0.5250152100084449,0.5175204644267286,1.665892156172842,,,
494,opti_nodeids-141,True,True,True,True,False,3,3,0.01,0.01,GCN_Net,node_id,False,2020-01-20 07:05:12,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.4412709015509898,0.46844348706554173,1.870319237603716,1.0,1.0,0.0,0.5515237827303167,0.6768985827531377,0.8690243746760302,0.4030570909601878,0.43397175969292257,1.9649321753622133,,,
495,opti_nodeids-243,True,True,True,True,False,5,2,0.01,0.01,GCN_Net,node_id,False,2020-01-20 11:14:19,0.04,0.01,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.32239439550608373,0.3863964379301499,2.052737598886522,0.9850785050137606,0.9794258412822769,0.06534386874646891,0.16970621900038152,0.226908896398865,1.719870632057835,0.32027576803402014,0.3741408431032464,2.0759757252321096,,,
496,opti_nodeids-503,True,True,True,True,False,9,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 21:44:43,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.13981306232313243,0.28807752663780906,1.9261566207316332,0.14775260639812857,0.32141424555695447,1.795510213888336,0.1278123977432497,0.2751738351972914,1.6524514404035324,0.13804745111088568,0.2798163335209106,1.9256267965980447,,,2.0
497,opti_nodeids-121,True,True,True,True,False,3,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 06:27:02,0.04,0.01,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.38422684166860044,0.3867963296601711,2.2593155989919294,1.0,1.0,0.0,0.6121718377088307,0.5915685070566127,0.8841108178504693,0.3480403476557532,0.35172904627092805,2.3776192364997994,3.0,False,
498,opti_nodeids-74,True,True,True,True,False,2,5,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 04:28:23,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.2330859543870338,0.32492313210129503,2.181697314756305,0.9227822858302588,0.9275207756478768,0.24258545069572257,0.3272071259443004,0.44401280844836255,1.0505425300901536,0.21644610867720185,0.31134580783438404,2.2049912947424826,,,2.0
499,opti_nodeids-542,True,True,True,True,False,10,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 23:16:58,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.26665389292969827,0.34675514378211597,2.1443628286562366,1.0,1.0,0.0,0.29896142433234424,0.4288309629666547,1.3206233996034218,0.2417848541397872,0.3245044111440276,2.1709229168822164,,,2.0
500,opti_nodeids-256,True,True,True,True,False,5,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 11:59:19,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.38486776823553787,0.3975690921852495,2.198459710578189,0.762259447168423,0.8251814959440777,0.5989904030070008,0.5021480374855761,0.542859690126714,1.269000397295363,0.34588290773439695,0.3635398205230428,2.3137612352406975,3.0,False,
501,opti_nodeids-512,True,True,True,True,False,9,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 22:13:27,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.2814452889765178,0.3892483468907886,1.9529714594997793,0.4722174335529281,0.5962048524970752,1.342880973761305,0.21435717330684304,0.29068765018730075,1.889721811296143,0.25589543843697315,0.3616896164281318,2.0107106578916376,,,2.0
502,opti_nodeids-184,True,True,True,True,False,4,2,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 09:12:47,0.04,0.01,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.37702797418910483,0.3891699119281489,2.261310557365694,1.0,1.0,0.0,0.7816194116078571,0.6862432155464729,0.696212828797734,0.3380139253273434,0.3600440803567708,2.3651858821245346,3.0,False,
503,opti_nodeids-112,True,True,True,True,False,2,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 06:01:45,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.6832482416088198,0.657939014775001,1.2549173402419558,0.8725082970594205,0.856259581304242,0.5172478152275524,0.625410703946774,0.5966265119933887,1.4160503751547426,0.5968155136170331,0.588381447293833,1.5111478138373786,3.0,False,
504,opti_nodeids-241,True,True,True,True,False,5,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 11:27:46,0.04,0.01,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.3523741554606637,0.39145203410574736,2.245830387264518,0.932309501857447,0.9317021435818544,0.21548933449100227,0.39378238341968913,0.4614446635163124,1.235236485456419,0.34016688331077366,0.3766339806218493,2.2885175727069704,3.0,False,
505,opti_nodeids-262,True,True,True,True,False,5,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 12:04:59,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.47124702816095804,0.4971489135871795,1.8608430144637436,1.0,1.0,0.0,0.5447546267852784,0.6224771260604309,1.0737049198669855,0.4368910247071083,0.4670782149038325,1.9605977300765776,3.0,False,
506,opti_nodeids-212,True,True,True,True,False,4,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 10:15:36,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.4199245319804248,0.4263790276327875,2.0130947475900287,0.9896954300140994,0.986840881300289,0.04735730184692244,0.2521955872768937,0.3028724754040945,2.0455139812365486,0.3385894292184221,0.3480964551505024,2.257417533485069,,,2.0
507,opti_nodeids-284,True,True,True,True,False,5,5,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 13:04:33,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.4225813485859843,0.4316433198232035,2.0291157885107975,0.9260603905296242,0.9290026175594407,0.2540828172087424,0.38262410861383656,0.41888995261481754,1.8818849625391756,0.34733558802708064,0.36338401890698374,2.249368914622691,,,2.0
508,opti_nodeids-495,True,True,True,True,False,9,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 21:20:53,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.523858229116303,0.5314527663695559,1.72208769478828,0.9306083346847813,0.931195274759534,0.24083504640593612,0.5387814538676607,0.592700340209184,1.2022355369641762,0.4849752104017144,0.4955289641913195,1.8474636545226237,,,
509,opti_nodeids-255,True,True,True,True,False,5,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 11:43:23,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.4853267601137873,0.507240130376822,1.7687344444876612,0.928973124681575,0.927464700421663,0.2549434077926329,0.5040874295297445,0.5161086385550114,1.3347867461140934,0.45252573029983983,0.475524517720691,1.8650350169845602,,,
510,opti_nodeids-579,True,True,True,True,False,10,4,0.01,0.01,GCN_Net,node_id,False,2020-01-21 00:33:52,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5574772333689341,0.5616806600340197,1.5734012959761339,0.9679990522485782,0.9615079613354252,0.13781523897327563,0.6057580815106548,0.6541192118296985,1.1260508334965458,0.497758470520253,0.5078843174282944,1.7450095594636617,,,
511,opti_nodeids-521,True,True,True,True,False,9,4,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 22:30:07,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.23275901582273964,0.36773730165185237,1.9676489102663757,0.2719181443601096,0.4327270130040306,1.7768364888401007,0.2709015967753306,0.39134555769414175,1.681257129273795,0.22418198800798236,0.3566892325132932,1.978593624470208,,,2.0
512,opti_nodeids-289,True,True,True,True,False,5,2,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 13:19:00,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.7218724408491903,0.6917612064954992,1.124983102210856,0.9677229856591185,0.9587594059276846,0.15042991655447402,0.7144019663652212,0.6841805688459335,1.0847614317715926,0.6095900033617739,0.5907512376222732,1.4833854868173857,3.0,False,
513,opti_nodeids-132,True,True,True,True,False,3,5,0.01,0.01,GCN_Net,node_id,False,2020-01-20 06:34:05,0.04,0.01,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.33832136513317285,0.39983683651304996,2.0508825801182766,1.0,1.0,0.0,0.6108966989653474,0.5949448399487708,0.8518055134512499,0.32339912250719566,0.3831987238963793,2.08565373473642,,,
514,opti_nodeids-72,True,True,True,True,False,2,5,0.01,0.01,GCN_Net,node_id,False,2020-01-20 04:16:44,0.04,0.01,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.3406386313833902,0.36360059197496153,2.1841829460188174,0.8952568968985787,0.9194129574391892,0.2673076819755651,0.5682463713014112,0.6401236499560601,0.7762205259319321,0.32526712100871585,0.3599008684706509,2.190139773368825,,,
515,opti_nodeids-517,True,True,True,True,False,9,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 22:14:03,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5638459633285793,0.540190157143228,1.6880852168159295,0.7718596767320394,0.7487862213516497,0.9030796675106045,0.6446891048725616,0.6529583380992903,1.1217251840632412,0.5169155105983068,0.5021769275751516,1.821827958463573,3.0,False,
516,opti_nodeids-390,True,True,True,True,False,7,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 17:01:32,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5273006979703597,0.5320716734765518,1.6865522986594472,0.972498096202702,0.9673475938317166,0.11458033463951223,0.36300484570779773,0.4567778991833067,1.7783661424549009,0.4597579949701919,0.47658033211043616,1.8809204557691548,,,
